,annotation,id,name,parents,steps,tags
1983,,bf89b97a5033d0df,Cufflinks-BM on HISAT transcripts (from Nonpodos),{3: []},[cufflinks],
1984,,be3a8ab43aea977e,Copy of 'Cardiac TF ChiP-Seq datamatrix for R on given bigwigs and intervalls' shared by 'thomasnuehrenberg@outlook.com',"{7: [], 8: [], 9: [], 10: [], 11: [], 12: [], 13: [7], 14: [8], 15: [9], 16: [10], 17: [11], 18: [12], 19: [13], 20: [14], 21: [15], 22: [16], 23: [17], 24: [18], 25: [19], 26: [20], 27: [21], 28: [22], 29: [23], 30: [24], 31: [25, 26], 32: [27, 31], 33: [32, 28], 34: [33, 29], 35: [34, 30], 36: [35]}","[deeptools_compute_matrix, deeptools_compute_matrix, deeptools_compute_matrix, deeptools_compute_matrix, deeptools_compute_matrix, deeptools_compute_matrix, deeptools_plot_profile, deeptools_plot_profile, deeptools_plot_profile, deeptools_plot_profile, deeptools_plot_profile, deeptools_plot_profile, DatamashTranspose, DatamashTranspose, DatamashTranspose, DatamashTranspose, DatamashTranspose, DatamashTranspose, Cut1, Cut1, Cut1, Cut1, Cut1, Cut1, Paste1, Paste1, Paste1, Paste1, Paste1, tp_tail_tool]",
1985,,b2b91b10ef25d34f,Finding 2 genes close to each other,"{2: [], 3: [], 4: [2], 5: [3], 6: [4], 7: [5], 8: [6], 9: [7], 10: [8], 11: [9], 12: [11], 13: [12], 14: [10, 13], 15: [14], 16: [15]}","[ncbi_tblastn_wrapper, ncbi_tblastn_wrapper, Cut1, Cut1, Add_a_column1, Add_a_column1, Add_a_column1, Add_a_column1, Cut1, Add_a_column1, Add_a_column1, Cut1, gops_intersect_1, sort1, Grouping1]",
1986,,bfdeb95283ff0308,Workflow constructed from history 'Galaxy intro cellpaper',"{2: [], 3: [], 4: [2], 5: [2], 6: [5], 7: [3, 6], 8: [7], 9: [8]}","[cshl_awk_tool, get_flanks1, Show tail1, tp_replace_in_line, tp_replace_in_line, bedtools_intersectbed, Count1, tp_sort_header_tool]",
1987,,bd7f8aa1bb2c5a75,Paired-end Tophat->Cufflinks->Cuffcompare',"{3: [], 4: [3], 5: [4]}","[tophat2, cufflinks, cuffcompare]",
1988,,b648965127673ad8,"Add ""chr"" at beginning of each line",{1: []},[cshl_awk_tool],
1989,,bfef3e94dd243017,SuperSAGE v2,"{3: [], 4: [], 5: [4], 6: [4]}","[fastqc, hisat2, rseqc_bam_stat, featurecounts]",
1990,,b64e4ce794b84fe8,PEPP_naivepeak_v3bestsites,"{2: [], 3: [], 4: [2], 5: [3], 6: [4], 7: [5], 8: [6], 9: [7], 10: [8, 9], 11: [10], 12: [11], 13: [12], 14: [13], 15: [2, 14], 16: [3, 14], 17: [14], 18: [16, 15], 19: [18], 20: [19], 21: [19], 22: [17, 20], 23: [17, 21]}","[bamFilter, bamFilter, bedtools_bamtobed, bedtools_bamtobed, sort1, sort1, bedtools_mergebed, bedtools_mergebed, tp_cat, sort1, bedtools_mergebed, bed2gff1, tp_awk_tool, htseq_count, htseq_count, tp_awk_tool, deseq2, tp_sort_header_tool, Filter1, Filter1, comp1, comp1]",
1991,,bfa5ba15707d30fb,Reduced --  'FLASH_mapdsc_bt2_hg19_v1' shared by 'maticzkd@informatik.uni-freiburg.de',"{2: [], 3: [2], 4: [3], 5: [3], 6: [5], 7: [4, 6], 8: [7], 9: [8], 10: [9], 11: [10, 5], 12: [10], 13: [11], 14: [12], 15: [13]}","[__UNZIP_COLLECTION__, flexbar_no_split, remove_tail.py, extract_bcs.py, extract_bcs.py, bowtie2, bam_to_sam, tp_awk_tool, extract_aln_ends.py, merge_pcr_duplicates.py, wc_gnu, rm_spurious_events.py, tp_awk_tool, wc_gnu]",
1992,,b65f10fee2a15e84,mapping (imported from uploaded file),"{2: [], 3: []}","[bowtie2, bowtie2]",
1993,,b09cc711930a2170,"Add ""chr"" at beginning of each line",{1: []},[cshl_awk_tool],
1994,,b9919c4a17ca3143,Workflow for Exome Seq 24.02.2016,"{2: [], 3: [2], 4: [3], 5: [4], 6: [5], 7: [6]}","[freebayes, vcfallelicprimitives, snpSift_filter, snpSift_filter, snpSift_annotate, snpEff]",
1995,,bc6fffa5fd5b03e9,Workflow constructed from history 'Galaxy Course Day 1',"{2: [], 3: [2], 4: [3]}","[gops_intersect_1, Count1, barchart_gnuplot]","fett!,B-P"
1996,,bdbc2c4d74ce9ab2,RIP - Just DEseq,{2: []},[deseq2],
1997,,b60b2d12af96fd0e,Normalizing_Bam_Files_3_3,"{8: [6, 7], 6: [], 7: []}","[sam_merge2, sam_merge2, deeptools_bamCompare]",
1998,,b388db333cfad46f,wf workshop monday,"{2: [], 3: [], 4: [2], 5: [4], 6: [5], 7: [3, 6], 8: [7]}","[tp_replace_in_column, get_flanks1, tp_replace_in_column, tp_replace_in_column, CONVERTER_interval_to_bed_0, gops_intersect_1, Grouping1]",
1999,,b7e669fbd0adae3b,"Add ""chr"" at beginning of each line",{1: []},[cshl_awk_tool],
2000,,bfa39e020e4ec1d2,Copy of 'Test - Merging Fixed Searches',"{2: [], 3: [], 4: [2], 5: [3]}","[MSGFPlusAdapter, MSGFPlusAdapter, PeptideIndexer, PeptideIndexer]",
2001,,b930ef4a06dbd374,Workflow constructed from history 'Ray_Bowtie_verySensitive_RedSea_NEW',"{3: [], 4: [], 5: [], 6: [], 7: [4, 5], 8: [6], 9: [7], 10: [8], 11: [10], 12: [11], 13: [11], 14: [11], 15: [12], 16: [13], 17: [13], 18: [17], 19: [18], 20: [9, 18]}","[DatamashOps, Cut1, fasta2tab, Remove beginning1, tp_easyjoin_tool, Remove beginning1, Cut1, Remove beginning1, Convert characters1, Filter1, Filter1, Summary_Statistics1, Summary_Statistics1, Summary_Statistics1, Cut1, DatamashOps, Summary_Statistics1, tp_easyjoin_tool]",
2002,,b09c38e5e762644e,Workflow bioinfo 1,"{1: [], 2: []}","[EMBOSS: geecee41, EMBOSS: getorf42]",
2003,,bea6d83f673cad23,Second part quantification,"{0: [], 1: [0], 2: [1]}","[IDConflictResolver, ConsensusMapNormalizer, MzTabExporter]",
2004,,bcd15fafff6fe37d,Workflow constructed from history 'first galaxy session',"{3: [], 4: [], 5: [], 6: [3], 7: [5], 8: [7], 9: [7]}","[tp_tac, tp_tac, get_flanks1, CONVERTER_interval_to_bed_0, gops_intersect_1, CONVERTER_interval_to_bed_0, Count1]",
2005,,b059d6651db3c2d4,Workflow constructed from history 'Galaxy Introduction Peaks to Genes',"{3: [], 4: [], 5: [4], 6: [3, 5], 7: [6]}","[get_flanks1, tp_replace_in_line, tp_replace_in_line, gops_intersect_1, Count1]",
2006,,b2586bf1b8cc96f4,deepTools: from 2 BAMs to a heatmap of log2ratios,"{3: [], 4: [], 5: [], 6: [3, 4, 5], 7: [6]}","[bamCompare_deepTools, Grep1, Grep1, computeMatrix, heatmapper_deepTools]","bam,reads,deepTools,profile,summaryPlot,log2ratio"
2007,,b0dd4c5688b8c4ea,Proteogenomics Workflow for ASMS 2017.1 (imported from uploaded file),"{2: [], 3: [2], 4: [3], 5: [], 6: [5], 7: [6], 8: [7], 9: [], 10: []}","[search_gui, peptide_shaker, Grep1, query_tabular, tab2fasta, ncbi_blastp_wrapper, blastxml_to_tabular_selectable, query_tabular, query_tabular]",
2008,,b6a1bd7e2f9259c6,Proteogenomics Workflow for ASMS 2017.1 (imported from uploaded file),"{2: [], 3: [2], 4: [3], 5: [], 6: [5], 7: [6], 8: [7], 9: [], 10: []}","[search_gui, peptide_shaker, Grep1, query_tabular, tab2fasta, ncbi_blastp_wrapper, blastxml_to_tabular_selectable, query_tabular, query_tabular]",
2009,,b282aec9eea51aec,pat workflow top-cuff,"{8: [], 9: [], 10: [], 11: [], 12: [], 13: [], 14: [], 15: [8], 16: [9], 17: [10], 18: [11], 19: [12], 20: [13], 21: [14]}","[tophat2, tophat2, tophat2, tophat2, tophat2, tophat2, tophat2, cufflinks, cufflinks, cufflinks, cufflinks, cufflinks, cufflinks, cufflinks]",
2010,,b3e141be4c16e7ea,Workflow constructed from history 'Exome',"{8: [7], 9: [8], 5: [], 6: [5], 7: [6]}","[freebayes, vcfallelicprimitives, snpSift_filter, snpSift_annotate, snpEff]",
2011,,bc1cb7eb23fe468b,12.12.17_Chymo_MyriMatch,"{2: [], 3: [2], 4: [3], 5: [4], 6: [5]}","[myrimatch, IDFileConverter, PeptideIndexer, FalseDiscoveryRate, FileInfo]",
2012,,bf666bfd3f8a5e0f,NGS Variant with freebayes,"{4: [], 5: [], 6: [], 7: [], 8: [6], 9: [7], 10: [8], 11: [9], 12: [10], 13: [11], 14: [12, 13], 15: [], 16: [14], 17: [15], 18: [17]}","[fastqc, fastqc, bwa_wrapper, bwa_wrapper, sam_bw_filter, sam_bw_filter, sam_to_bam, sam_to_bam, picard_ARRG, picard_ARRG, sam_merge2, naive_variant_caller, freebayes, allele_counts_1, Filter1]",
2013,,bc511afd8e17a633,Ref based RNA Seq tutorial,"{3: [], 4: [], 5: [], 6: [5], 7: [6], 8: [7]}","[fastqc, fastqc, trim_galore, hisat2, htseq_count, sort1]",
2014,,bddd0e3743e8854e,bctools_map_bt2_hg19_v5secretbt2,"{2: [], 3: [2], 4: [3], 5: [4], 6: [5], 7: [6], 8: [7], 9: [7], 10: [8]}","[secretbt2test, bam_to_sam, tp_awk_tool, extract_aln_ends.py, merge_pcr_duplicates.py, rm_spurious_events.py, bedtools_genomecoveragebed_bedgraph, coords2clnt.py, wig_to_bigWig]",
2015,,befddd098ea8081e,Workflow constructed from history 'Introduction',"{2: [], 3: [], 4: [], 5: [3, 4], 6: [5]}","[Cut1, cshl_find_and_replace, get_flanks1, gops_intersect_1, Count1]",
2016,,ba496ea97050c9e9,directional longRNA after UMI clipping for mapping to various genomes,"{4: [], 5: [], 6: [4], 7: [4, 5], 8: [5], 9: [7], 10: [9], 11: [10], 12: [11], 13: [12], 14: [12]}","[fastq_groomer, fastq_groomer, fastqc, je_clip, fastqc, trim_galore, hisat2, je_markdupes, rseqc_bam2wig, wig_to_bigWig, wig_to_bigWig]",
2017,,ba449cb2d727efd6,Prediction Comparison,"{5: [], 6: [], 7: [], 8: [], 9: [], 10: [], 11: [], 12: [], 13: [], 14: [5], 15: [6], 16: [7], 17: [9], 18: [10], 19: [11], 20: [12], 21: [13], 22: [16, 15], 23: [17, 18], 24: [19, 20], 25: [22], 26: [24, 23], 27: [25], 28: [26, 21], 29: [8, 27], 30: [27], 31: [28, 29], 32: [30], 33: [31], 34: [32], 35: [33], 36: [34], 37: [35], 38: [36], 39: [27, 38], 40: [37, 39], 41: [40, 14]}","[tp_cut_tool, tp_cut_tool, tp_cut_tool, Grep1, get_subontology_from, get_subontology_from, get_subontology_from, get_subontology_from, get_subontology_from, addValue, addValue, addValue, term_id_vs_term_name, term_id_vs_term_name, term_id_vs_term_name, term_id_vs_term_name, term_id_vs_term_name, tp_easyjoin_tool, comp1, comp1, mergeCols1, tp_easyjoin_tool, tp_cut_tool, tp_easyjoin_tool, tp_easyjoin_tool, uniprot, comp1, signalp3, bg_uniq, tp_cut_tool, tp_cut_tool, sed_stream_editor, addValue, sed_stream_editor, tp_easyjoin_tool, tp_easyjoin_tool, tp_easyjoin_tool]",
2018,,b62df9daddf428b0,Workflow constructed from history 'Genome Annotation Workshop - Results',"{2: [], 3: [], 4: [], 5: [], 6: [], 7: [], 8: [5], 9: [5], 10: [8], 11: [8], 12: [8], 13: [11], 14: [13, 5], 15: [14], 16: [14], 17: [15], 18: [16]}","[fasta_compute_length, seq_composition, EMBOSS: geecee41, augustus, aragorn_trna, antismash, ncbi_blastp_wrapper, interproscan, megablast_xml_parser, blastxml_to_top_descr, blast2go, Grep1, seq_filter_by_id, wolf_psort, tmhmm2, Filter1, Filter1]",
2019,,b72e05e04037b68b,ST366,"{2: [], 3: [], 4: [2], 5: [3], 6: [5], 7: [6], 8: [6], 9: [4, 7], 10: [8], 11: [9, 10]}","[msconvert3_raw, msconvert3_raw, silac_analyzer, proteomics_search_tandem_1, proteomics_search_peptide_prophet_1, openms_id_file_converter, proteomics_search_protein_prophet_1, openms_id_mapper, openms_id_file_converter, openms_protein_quantifier]",
2020,,b1b6c366396d17fe,LC QTOF,"{0: [], 1: [0], 2: [1], 3: [2], 4: [3], 5: [4]}","[abims_xcms_xcmsSet, abims_xcms_group, abims_xcms_retcor, abims_xcms_group, abims_xcms_fillPeaks, abims_CAMERA_annotateDiffreport]",
2021,,b6602f46e1ebfe26,SuperSAGE v2,{0: []},[hisat2],
2022,,b09768a0990b9330,For B,"{0: [], 1: [0], 2: [0]}","[fastq_dump, fastqc, trim_galore]",
2023,,b5839c5f9fbe428f,Workflow constructed from history 'Galaxy Tutorial dataset_1',"{2: [], 3: [2], 4: [3]}","[gops_intersect_1, Count1, barchart_gnuplot]",
2024,,bc42c173bd0e2b24,RNA seq paired count,"{2: [], 3: [], 4: [3]}","[rseqc_bam_stat, samtools_sort, htseq_count]",
2025,,bd99cb87673d0a3c,LC-QTOF Pos,"{0: [], 1: [0], 2: [1], 3: [2], 4: [3], 5: [4]}","[abims_xcms_xcmsSet, abims_xcms_group, abims_xcms_retcor, abims_xcms_group, abims_xcms_fillPeaks, abims_CAMERA_annotateDiffreport]",
2026,,b278b06ca9fa8ad6,Workflow constructed from history 'Workflow constructed from history 'Unnamed history'',"{2: [], 3: [], 4: [2], 5: [3], 6: [4], 7: [5], 8: [6, 7]}","[Convert characters1, Convert characters1, Remove beginning1, Remove beginning1, Grouping1, Grouping1, join1]",
2027,,b74fd194b0559854,TAILS_double_111117,"{2: [], 3: [2], 4: [3], 5: [3], 6: [4], 7: [4], 8: [5], 9: [5], 10: [7], 11: [], 12: [8], 13: [11], 14: [11], 15: [13], 16: [13], 17: [15], 18: [15], 19: [17], 20: [17], 21: [20], 22: [2, 20], 23: [22], 24: [22], 25: [23], 26: [23], 27: [26], 28: [26], 29: [28]}","[FeatureFinderMultiplex, HighResPrecursorMassCorrector, MSGFPlusAdapter, MSGFPlusAdapter, FileInfo, PeptideIndexer, PeptideIndexer, FileInfo, FileInfo, IDMerger, FileInfo, ConsensusID, FileInfo, PeptideIndexer, FileInfo, FalseDiscoveryRate, FileInfo, FileInfo, IDFilter, FileInfo, IDMapper, IDConflictResolver, FileInfo, FileInfo, FileFilter, FileInfo, FileMerger, MzTabExporter]",
2028,,be38183b187ef576,gbk to gff (filtered) for CGview,"{2: [], 3: [2], 4: [3], 5: [4]}","[genbank_to_gff, Remove beginning1, Filter1, cat1]",
2029,,b71b2b8fd86c52f4,Workflow constructed from history 'repetition Peak on genes_day1',"{2: [], 3: [], 4: [2], 5: [4], 6: [3, 5], 7: [6]}","[cshl_awk_tool, get_flanks1, tp_replace_in_line, tp_replace_in_line, bedtools_intersectbed, Count1]",
2030,,bab3491e42848574,methyl bed to bigwig,"{1: [], 2: [1], 3: [2], 4: [3]}","[Filter1, Add_a_column1, Cut1, wig_to_bigWig]",
2031,,b10f4a546841c190,Übung7,"{1: [], 2: [1], 3: [1], 4: [1], 5: [1]}","[EMBOSS: seqret84, EMBOSS: geecee41, EMBOSS: revseq82, EMBOSS: getorf42, fasta_compute_length]",
2032,,b64e155d4330797b,Workflow constructed from 'Galaxy Introduction',"{2: [], 3: [2], 4: [3]}","[gops_intersect_1, Count1, barchart_gnuplot]",
2033,,b61698b93f32f9f7,8* 'Join_3_20bp_bin_groups',"{0: [], 1: [], 2: [], 3: [], 4: [], 5: [], 6: [], 7: [], 8: [0], 9: [1], 10: [2], 11: [3], 12: [4], 13: [5], 14: [6], 15: [7]}","[join1, join1, join1, join1, join1, join1, join1, join1, join1, join1, join1, join1, join1, join1, join1, join1]",
2034,,b5ed3354064f383c,Extract barcodes from iCLIP data,"{1: [], 2: [1]}","[extract_bcs.py, extract_bcs.py]",
2035,,b464c154e6b78187,"Add ""chr"" at beginning of each line",{1: []},[cshl_awk_tool],
2036,,baee4ea6940bd07e,batch-processing,{1: []},[sort1],
2037,,b9b7694617e982b3,Workflow constructed from history 'Galaxy Training',"{2: [], 3: [], 4: [2], 5: [4], 6: [5], 7: [3, 5], 8: [7], 9: [8]}","[cshl_awk_tool, get_flanks1, cshl_find_and_replace, cshl_find_and_replace, CONVERTER_interval_to_bed_0, gops_intersect_1, Count1, barchart_gnuplot]",
2038,,b663866aff569a89,Hg38 long RNA-Seq tophat directional,"{3: [], 4: [3], 5: [3], 6: [3], 7: [5], 8: [7], 9: [8], 10: [8]}","[trim_galore, fastqc, tophat2, fastqc, samtools_rmdup, rseqc_bam2wig, wig_to_bigWig, wig_to_bigWig]",
2039,,bbc6b66208cd937a,k-means_clustering,"{0: [], 1: []}","[bedtools_annotatebed, numeric_clustering]",
2040,,b95629c4559ac0b7,comp w in w,"{6: [], 7: [], 8: [], 9: [], 10: [], 11: [], 12: [6, 7], 13: [8, 6], 14: [9, 6], 15: [10, 6], 16: [11, 6], 17: [12, 13], 18: [16, 12, 13, 14, 15], 19: [17, 14], 20: [19, 15], 21: [16, 20]}","[Filter1, Filter1, Filter1, Filter1, Filter1, Filter1, edfa92d5059a793b, edfa92d5059a793b, edfa92d5059a793b, edfa92d5059a793b, edfa92d5059a793b, Paste1, tp_cat, Paste1, Paste1, Paste1]",
2041,,be73c8aa30072b2e,Workflow constructed from history 'exom seq',"{8: [7], 4: [], 5: [4], 6: [5], 7: [6]}","[freebayes, vcfallelicprimitives, snpSift_filter, snpSift_annotate, snpEff]",
2042,,b71bb49044bc695e,10_bp_44_steps_bedgraph_downstream_with_strand,"{2: [], 3: [], 4: [2], 5: [2, 3], 6: [3], 7: [4], 8: [3, 4], 9: [5], 10: [6], 11: [7], 12: [3, 7], 13: [8], 14: [9, 2], 15: [10], 16: [11], 17: [3, 11], 18: [12], 19: [4, 13], 20: [14], 21: [15], 22: [16], 23: [16, 3], 24: [17], 25: [18, 7], 26: [19], 27: [20], 28: [21], 29: [22], 30: [3, 22], 31: [23], 32: [24, 11], 33: [25], 34: [26], 35: [27], 36: [28], 37: [29], 38: [3, 29], 39: [30], 40: [16, 31], 41: [32], 42: [33], 43: [34], 44: [35], 45: [36], 46: [37], 47: [3, 37], 48: [38], 49: [22, 39], 50: [40], 51: [41], 52: [42], 53: [43], 54: [44], 55: [45], 56: [46], 57: [3, 46], 58: [47], 59: [48, 29], 60: [49], 61: [50], 62: [51], 63: [52], 64: [53], 65: [56], 66: [56, 3], 67: [57], 68: [58, 37], 69: [59], 70: [60], 71: [61], 72: [62], 73: [63], 74: [65], 75: [65, 3], 76: [66], 77: [67, 46], 78: [68], 79: [69], 80: [70], 81: [71], 82: [72], 83: [74], 84: [74, 3], 85: [75], 86: [56, 76], 87: [77], 88: [78], 89: [79], 90: [80], 91: [81], 92: [83], 93: [3, 83], 94: [84], 95: [65, 85], 96: [86], 97: [87], 98: [88], 99: [89], 100: [90], 101: [92], ...}","[get_flanks1, addValue, get_flanks1, gops_intersect_1, gops_intersect_1, get_flanks1, gops_intersect_1, Add_a_column1, Add_a_column1, get_flanks1, gops_intersect_1, Add_a_column1, gops_join_1, gops_join_1, get_flanks1, gops_intersect_1, Add_a_column1, gops_join_1, Add_a_column1, Add_a_column1, get_flanks1, gops_intersect_1, Add_a_column1, gops_join_1, Add_a_column1, Grouping1, Grouping1, get_flanks1, gops_intersect_1, Add_a_column1, gops_join_1, Add_a_column1, Grouping1, addValue, addValue, get_flanks1, gops_intersect_1, Add_a_column1, gops_join_1, Add_a_column1, Grouping1, addValue, Add_a_column1, Add_a_column1, get_flanks1, gops_intersect_1, Add_a_column1, gops_join_1, Add_a_column1, Grouping1, addValue, Add_a_column1, Grouping1, Grouping1, get_flanks1, gops_intersect_1, Add_a_column1, gops_join_1, Add_a_column1, Grouping1, addValue, Add_a_column1, Grouping1, get_flanks1, gops_intersect_1, Add_a_column1, gops_join_1, Add_a_column1, Grouping1, addValue, Add_a_column1, Grouping1, get_flanks1, gops_intersect_1, Add_a_column1, gops_join_1, Add_a_column1, Grouping1, addValue, Add_a_column1, Grouping1, get_flanks1, gops_intersect_1, Add_a_column1, gops_join_1, Add_a_column1, Grouping1, addValue, Add_a_column1, Grouping1, get_flanks1, gops_intersect_1, Add_a_column1, gops_join_1, Add_a_column1, Grouping1, addValue, Add_a_column1, Grouping1, get_flanks1, ...]",
2043,,bf1703db7e55bd9e,Workflow exome-seq,"{2: [], 3: [2], 4: [3], 5: [4], 6: [5]}","[freebayes, vcfallelicprimitives, snpSift_filter, snpSift_annotate, snpEff]",
2044,,b279ebde07b2ff00,Shuffle Sequences,"{1: [], 2: [1], 3: [2], 4: [3], 5: [4]}","[EMBOSS: shuffleseq87, fasta2tab, addValue, Cut1, tab2fasta]",
2045,,baef2d098639b334,Mapping with BWA MEM,"{2: [], 3: [2], 4: [3], 5: [4]}","[bwa_mem, sam_to_bam, rgPicardMarkDups, picard_ReorderSam]","Mapping,BWA"
2046,,b1b57bd1b4810ad0,Proper unique on a column,"{1: [], 2: [1], 3: [2]}","[Cut1, sort1, cshl_uniq_tool]",
2047,,ba8aa0e316ffa444,ATAC-SEQ FASTQ --> Collect InsertSizeMetrics,"{3: [], 4: [], 5: [], 6: [4], 7: [6], 8: [7], 9: [7]}","[fastqc, trim_galore, fastqc, bowtie2, samtools_rmdup, picard_CollectInsertSizeMetrics, deeptools_bam_coverage]",
2048,,b73e0df2bbb6771f,MSI Quali / Prepro + Cali + Digest + Pept,"{3: [], 4: [], 5: []}","[mass_spectrometry_imaging_preprocessing, mass_spectrometry_imaging_qc, mass_spectrometry_imaging_qc]",
2049,,b9a66b2965669c48,Workflow RNA Seq Rattus NRCM_only rmdup_Cufflinks,"{0: [], 3: [0], 4: [0], 5: [0]}","[samtools_rmdup, bamCoverage_deepTools, samtools_flagstat, cufflinks]",
2050,,b76e696f19c92c35,Create Full Annotation File,"{8: [7], 5: [], 6: [5], 7: [6]}","[cat1, bedtools_sortbed, Add_a_column1, Cut1]",
2051,,b41a34efb8f64c00,StringTie_HS,{2: []},[stringtie],
2052,,b1a6c3d6495f9a2e,Histon counts TSS Methode,"{2: [], 3: [2], 4: [3]}","[htseq_count, Add_a_column1, Cut1]",
2053,,b1a94a89f773040a,annotate_deseq2_output,"{2: [], 3: [], 4: [3], 5: [2, 4]}","[sort1, tp_awk_tool, sort1, tp_easyjoin_tool]",
2054,,b4d627fd7ae61d62,Interval to bedgraph_Watson',"{0: [], 1: [], 2: [0], 3: [1], 4: [2, 3], 5: [4], 6: [5]}","[Filter1, Filter1, Add_a_column1, Add_a_column1, cat1, Add_a_column1, Cut1]",
2055,,bb0bf4bbe03add7d,GraphClust_2r_vrnafold,"{1: [], 2: [1], 3: [2], 4: [1, 3], 5: [1, 4], 6: [1, 5], 7: [1, 6], 8: [6, 7], 9: [8], 10: [9, 1], 11: [1, 10, 6], 12: [1, 11, 4, 5], 13: [1, 12], 14: [1, 13], 15: [13, 14], 16: [15], 17: [16, 1], 18: [17, 11, 13, 1]}","[preproc, viennarna_rnafold, structure_to_gspan, nspdk_sparse, NSPDK_candidateClust, preMloc, locarna_best_subtree, cmFinder, infernal_cmbuild, infernal_cmsearch, glob_report, NSPDK_candidateClust, preMloc, locarna_best_subtree, cmFinder, infernal_cmbuild, infernal_cmsearch, glob_report]",
2056,,bf09b00cb1d3d8b5,MACS-Peaks.xls --> Peaks.bed,"{1: [], 2: [1], 3: [2], 4: [2], 5: [3], 6: [4, 5], 7: [6]}","[Grep1, Remove beginning1, Cut1, Cut1, addValue, Paste1, addValue]",
2057,,b358eddf15898e52,Select first 100,"{1: [], 2: [1], 3: [2], 4: [3]}","[Extract genomic DNA 1, fasta2tab, Show beginning1, tab2fasta]",
2058,,ba883d2d4478cfcd,single_bowtie,"{1: [], 2: []}","[vt_normalize, bowtie2]",
2059,,b26761c1b0f9d07d,xTandem_10p_10f_FDRonly,"{2: [], 3: [2], 4: [2], 5: [4], 6: [5]}","[XTandemAdapter, TextExporter, PeptideIndexer, FalseDiscoveryRate, FileInfo]",
2060,,b6294bc859579867,Gemini Postprocessing,"{1: [], 2: [], 3: [], 4: [], 5: [], 6: [], 7: [], 8: [], 9: []}","[gemini_stats, gemini_roh, gemini_de_novo, gemini_comp_hets, gemini_lof_sieve, gemini_pathways, gemini_interactions, gemini_recessive_and_dominant, gemini_recessive_and_dominant]",
2061,,bad7c7863cf1a683,methyl bed to bigwig,"{1: [], 2: [1], 3: [2], 4: [3]}","[Filter1, Add_a_column1, Cut1, wig_to_bigWig]",
2062,,b55c9bc1ae95b263,Übung2,"{1: [], 2: [1], 3: [2], 4: [3]}","[fastq_groomer, cshl_fastq_quality_filter, cshl_fastx_trimmer, fastqc]",
2063,,bb8134bf99c41aa0,for MethylseekR mincov4,"{1: [], 2: [1], 3: [2], 4: [3]}","[Filter1, Add_a_column1, Add_a_column1, Cut1]",
2064,,b1b4c3e3df68f054,add chr at the beginning,"{0: [], 1: [0], 2: [1]}","[addValue, mergeCols1, Cut1]",
2065,,b46b51b2860b63d5,Secreted Proteins via GO annotation and WoLF PSORT for shCTSB paper,"{3: [], 4: [], 5: [], 6: [], 7: [], 8: [], 9: [3], 10: [4], 11: [5], 12: [6], 13: [7], 14: [8], 15: [10, 11], 16: [12, 13], 17: [16, 15], 18: [17, 14], 19: [9, 18], 20: [19]}","[Grep1, get_subontology_from, get_subontology_from, get_subontology_from, get_subontology_from, get_subontology_from, tp_easyjoin_tool, term_id_vs_term_name, term_id_vs_term_name, term_id_vs_term_name, term_id_vs_term_name, term_id_vs_term_name, comp1, tp_easyjoin_tool, tp_easyjoin_tool, tp_easyjoin_tool, comp1, bg_uniq]",
